a,z,delta,theta,growth_rate
0.03162277660168252,30.622776601685064,0.0401394701212841,0.04013796727514445,0.99996255939266
0.03176874070649643,30.477483141014424,0.0403247384960376,0.04032320764307545,0.9999620368781238
0.03191537855100633,30.332857243157115,0.040510861900284675,0.04050930252032852,0.999961507114808
0.03206269324505337,30.18889584094062,0.0406978442782389,0.040696255841445414,0.9999609700016878
0.032210687912833054,30.0455958812848,0.04088568959227447,0.04088407155894822,0.999960425436323
0.032359365692961536,29.902954325137138,0.04107440182300916,0.041072753643419106,0.9999598733148409
0.032508729738542144,29.760968147408306,0.0412639849693877,0.04126230608358128,0.9999593135319416
0.032658783217232285,29.61963433690799,0.0414544430487655,0.0414527328863783,0.9999587459808545
0.0328095293113106,29.47894989628104,0.04164578009699272,0.041644038077054885,0.9999581705533243
0.03296097121774447,29.33891184194391,0.041838000168498764,0.04183622569923823,0.9999575871396006
0.033113112148257795,29.19951720402136,0.042031107336377105,0.042029299815018774,0.9999569956284077
0.03326595532939914,29.060763026283492,0.0422251056924705,0.04222326450503159,0.9999563959069203
0.03341950400261011,28.92264636608307,0.04241999934745659,0.04241812386853845,0.9999557878607499
0.03357376142429414,28.78516429429307,0.04261579243093385,0.04261388202350989,0.9999551713739206
0.03372873086588556,28.648313895244588,0.04281248909150798,0.042810543106708364,0.9999545463288655
0.033884415613918924,28.512092266665018,0.043010093496878544,0.04300811127376787,0.9999539126063324
0.03404081897009875,28.376496519616463,0.04320860983392618,0.043206590699281074,0.999953270085456
0.03419794425136955,28.241523778434495,0.043408042308800014,0.043405985576880766,0.9999526186436924
0.03435579478998612,28.10717118066719,0.043608395147005576,0.04360630011932297,0.9999519581567828
0.03451437393358428,27.97343587701436,0.043809672593493054,0.04380753855857134,0.9999512884987406
0.03467368504525181,27.840315031267185,0.04401187891274593,0.0440097051458815,0.9999506095418298
0.03483373150359983,27.707805820248023,0.04421501838887003,0.04421280415188655,0.9999499211565627
0.03499451670283437,27.575905433750577,0.04441909532568295,0.04441683986667936,0.9999492232116153
0.035156044052828454,27.444611074480257,0.04462411404680386,0.044621816599900825,0.9999485155738751
0.03531831697919433,27.313919957994884,0.044830078895743745,0.044827738680823515,0.9999477981083711
0.03548133892335618,27.183829312645624,0.045036994235996,0.04503461045843667,0.9999470706782333
0.035645113342623054,27.05433637951821,0.045244864451127395,0.045242436301535655,0.9999463331447404
0.035809643710262226,26.925438412374454,0.04545369394486954,0.04545122059880363,0.9999455853671891
0.03597493351557285,26.797132677593954,0.045663487141210636,0.04566096775890193,0.9999448272029485
0.036140986263959944,26.669416454116178,0.04587424848448768,0.04587168221055701,0.9999440585074318
0.03630780547700875,26.542287033382713,0.04608598243947908,0.04608336840264406,0.9999432791339871
0.036475394692559386,26.415741719279872,0.04629869349149763,0.04629603080427875,0.9999424889339616
0.036643757464781934,26.289777828081444,0.04651238614648394,0.04650967390490338,0.999941687756633
0.036812897364251744,26.16439268839186,0.046727064931100244,0.046724302214376,0.9999408754492002
0.03698281797802522,26.039583641089465,0.046942734392824606,0.04693992026305747,0.9999400518567242
0.037153522909715846,25.915348039270178,0.04715939910004557,0.04715653260190078,0.9999392168221078
0.03732501577957065,25.79168324819133,0.047377063642157144,0.047374143802539806,0.999938370186059
0.03749730022454694,25.6685866452158,0.04759573262965434,0.047592758457381076,0.9999375117871091
0.03767037989838947,25.54605561975639,0.04781541069422893,0.047812381179691416,0.9999366414615387
0.03784425847170791,25.424087573220458,0.04803610248886579,0.048033016603686265,0.9999357590433103
0.038018939632054695,25.302679918954805,0.04825781268793956,0.0482546693846248,0.9999348643641376
0.038194427084003224,25.181830082190835,0.048480545987311774,0.04847734419889675,0.9999339572533721
0.038370724549226444,25.06153549998993,0.04870430710442834,0.048701045744113776,0.9999330375379826
0.03854783576657574,24.94179362118911,0.04892910077841755,0.04892577873920281,0.9999321050425639
0.03872576449216028,24.82260190634692,0.04915493177018836,0.049151547924494776,0.9999311595892472
0.03890451449942661,24.703957827689596,0.04938180486252928,0.049378358061818686,0.9999302009977119
0.03908408957923876,24.585858869057404,0.049609724860207476,0.04960621393459137,0.9999292290851038
0.039264493539958534,24.468302525851353,0.04983869659006847,0.049835120347913237,0.9999282436660685
0.03944573020752638,24.351286304980015,0.050068724901136195,0.050065082128658026,0.9999272445526551
0.039627803425542486,24.234807724806675,0.05029981466471348,0.05029610412556624,0.9999262315542916
0.03981071705534826,24.118864315096722,0.05053197077448294,0.05052819120933992,0.9999252044777773
0.03999447497610828,24.00345361696523,0.050765198146608355,0.05076134827273428,0.9999241631272086
0.04017908108489252,23.88857318282482,0.05099950171983645,0.050995580230653474,0.9999231073039788
