z,a,H_LCDM,H_B,H_C,H_ratio_B_over_LCDM,H_ratio_C_over_LCDM,mu_LCDM,mu_B,mu_C,mu_diff_B_minus_LCDM,mu_diff_C_minus_LCDM,f_of_a
1.3672787979966612,0.42242595204513395,151.47686037589548,152.28341744700418,159.7270195358732,1.0053246223159578,1.054464814886608,44.94849311357601,44.91807143139816,44.89000822676242,-0.03042168217785246,-0.05848488681359498,0.22718717167785085
1.3722871452420702,0.4215341308937368,151.8861203084532,152.69051556122903,160.19263436908224,1.0052960418709902,1.0546890923526127,44.95827970310218,44.92790352510226,44.89966000042447,-0.030376177999919207,-0.058619702677709995,0.22426942372364464
1.3772954924874792,0.4206460674157303,152.2960059874327,153.09824767032487,160.65886938225773,1.00526764755051,1.05491190225642,44.9680302660515,44.937699399802085,44.9092756798488,-0.030330866249414612,-0.058754586202702797,0.2213784139151344
1.3823038397328882,0.4197617379117029,152.7065160123748,153.50661234174143,161.12571997487413,1.005239438042721,1.0551332332263874,44.97774505513963,44.94745930919152,44.918855527347404,-0.03028574594810607,-0.05888952779222478,0.2185141737166972
1.3873121869782972,0.41888111888111884,153.11764899021202,153.9156081503425,161.59318162360734,1.0052114120442217,1.055353074510288,44.98742432047874,44.95718350435673,44.92839980250604,-0.030240816122010017,-0.05902451797269492,0.21567672662150592
1.3923205342237062,0.4180041870202373,153.52940353522592,154.32523367836592,162.06124988242863,1.0051835682599874,1.0555714159681806,44.997068309613084,44.96687223381174,44.93790876221905,-0.030196075801342204,-0.05915954739403162,0.2128660882882676
1.3973288814691152,0.4171309192200557,153.94177826900548,154.73548751538428,162.52992038264708,1.005155905403352,1.05578824806502,45.00667726755396,44.976525743533486,44.94738266072374,-0.03015152402047505,-0.05929460683022114,0.21008226668055963
1.4023372287145242,0.4162612925642808,154.35477182040444,155.1463682582648,162.99918883289777,1.0051284221959875,1.0560035618630004,45.016251436814116,44.98614427699604,44.95682174963409,-0.03010715981807266,-0.05942968718002817,0.20732526220857364
1.4073455759599331,0.41539528432732314,154.7683828255,155.5578745111302,163.4690510190809,1.005101117367882,1.0562173490136602,45.0257910574415,44.99572807520454,44.96622627797416,-0.03006298223696291,-0.05956477946734395,0.20459506787304635
1.4123539232053421,0.4145328719723184,155.18260992755057,155.97000488531862,163.93950280425005,1.0050739896573182,1.0564296017497565,45.03529636705253,45.005277376728266,44.97559649221081,-0.03001899032426536,-0.059699874841719236,0.20189166941119346
1.4173622704507511,0.4136740331491712,155.59745177695459,156.38275799934502,164.41054012845373,1.0050470378108516,1.0566403128769262,45.044767600864695,45.01479241773338,44.98493263628599,-0.029975183131313088,-0.059834964578705296,0.19921504544443217
1.4223706176961604,0.4128187456926258,156.0129070312083,156.79613247886073,164.88215900852904,1.0050202605832848,1.0568494757651465,45.0542049917287,45.02427343201499,44.99423495164855,-0.029931559713709532,-0.05997004008015239,0.19656516762771467
1.4273789649415694,0.4119669876203576,156.42897435486506,157.21012695661506,165.35435553785143,1.0049936567376445,1.0570570843400073,45.06360877016,45.03372065102869,45.003503677285586,-0.029888119131314284,-0.06010509287441579,0.1939420008002683
1.4323873121869783,0.41111873713109126,156.84565241949358,157.62474007241562,165.82712588603994,1.0049672250451567,1.0572631330738123,45.07297916436987,45.043134303921626,45.012739049753286,-0.029844860448243082,-0.060240114616583185,0.19134550313756607
1.4373956594323873,0.41027397260273973,157.26293990363686,158.03997047308917,166.30046629862062,1.0049409642852183,1.0574676169765205,45.08231640029588,45.05251461756299,45.02194130320737,-0.029801782732889137,-0.06037509708851019,0.18877562630434158
1.4424040066777963,0.4094326725905673,157.6808354927714,158.4558168124428,166.77437309664927,1.0049148732453725,1.05767053158654,45.09162070163195,45.06186181657402,45.031110669433005,-0.02975888505793023,-0.06051003219894824,0.18623231560847084
1.4474123539232053,0.40859481582537516,158.09933787926587,158.8722777512247,167.24884267629477,1.0048889507212806,1.057871872961391,45.100892289857846,45.07117612335754,45.04024737787441,-0.029716166500307395,-0.06064491198343802,0.18371551015554896
1.4524207011686143,0.40776038121170866,158.51844576234086,159.28935195708533,167.7238715083849,1.0048631955166925,1.058071637668245,45.1101313842682,45.08045775812694,45.04935165566388,-0.029673626141260456,-0.06077972860432368,0.1812251430039923
1.4574290484140233,0.406929347826087,158.93815784802797,159.70703810453895,168.19945613791575,1.0048376064434204,1.0582698227743597,45.119338202001074,45.089706938934775,45.058423727650485,-0.029631263066299596,-0.06091447435058939,0.17876114132050291
1.4624373956594323,0.4061016949152543,159.35847284912933,160.12533487492442,168.6755931835266,1.0048121823213072,1.0584664258374146,45.12851295806604,45.098923881700806,45.06746381642838,-0.02958907636523378,-0.0610491416376604,0.1763234265357359
1.4674457429048413,0.405277401894452,159.77938948517755,160.54424095636713,169.15227933694126,1.0047869219781975,1.058661444895765,45.137655865371784,45.10810880023965,45.0764721423646,-0.02954706513213523,-0.06118372300718278,0.17391191450001584
1.4724540901502503,0.40445644834571237,160.2009064823954,160.96375504374018,169.6295113623778,1.004761824249906,1.0588548784586218,45.146767134753304,45.117261906287915,45.085448923626544,-0.029505228465389166,-0.0613182111267605,0.17152651563895302
1.4774624373956595,0.4036388140161725,160.62302257365576,161.38387583862624,170.10728609592798,1.0047368879801872,1.0590467254961728,45.15584697499865,45.12638340953099,45.09439437620906,-0.029463565467665376,-0.06145259878959308,0.16916713510881543
1.4824707846410685,0.4028244788164088,161.04573649844198,161.8046020492792,170.58560044490784,1.0047121120207025,1.0592369854296524,45.16489559287521,45.1354735176293,45.10330871396114,-0.029422075245911117,-0.06158687891407055,0.16683367295151735
1.4874791318864775,0.402013422818792,161.46904700280786,162.22593239058594,171.06445138718033,1.0046874952309894,1.0594256581213712,45.17391319315558,45.144532436244205,45.11219214861217,-0.02938075691137243,-0.06172104454340399,0.164526024249092
1.4924874791318865,0.40120562625586065,161.8929528393386,162.64786558402884,171.54383597045327,1.004663036478428,1.05961274386472,45.182899978643036,45.15356036906348,45.12104488979795,-0.029339609579558612,-0.061855088845085504,0.162244079277515
1.4974958263772955,0.4004010695187166,162.31745276711092,163.070400357647,172.02375131155085,1.0046387346382055,1.0597982433741509,45.1918561501966,45.162557517826315,45.12986714508624,-0.02929863237028485,-0.06198900511036243,0.15998772365976352
1.5025041736227045,0.3995997331554369,162.74254555165436,163.4935354459995,172.50419459566368,1.004614588593287,1.0599821577751527,45.200781906755694,45.17152408234807,45.138659120001925,-0.02925782440762248,-0.062122786753768366,0.15775683851798133
1.5075125208681135,0.39880159786950736,163.1682299649117,163.9172695901268,172.98516307557568,1.004590597234377,1.060164488594226,45.20967744536439,45.180460260544436,45.147421018052,-0.029217184819955833,-0.06225642731239134,0.1555513006246484
