z,H_ratio_central,H_ratio_min,H_ratio_max,dmu_central,dmu_min,dmu_max
1.7629382303839733,1.067516413013743,1.050902335884795,1.0844084810760217,-0.06879328160849241,-0.09134646377257383,-0.04943288523202227
1.7679465776293823,1.0676253291075222,1.0510388169868183,1.0844880009466014,-0.06891344597902815,-0.09148507747818968,-0.04954403316446587
1.7729549248747913,1.067733080271192,1.051174288144614,1.0845666197620798,-0.06903327683370719,-0.09162315319467496,-0.049654952650676876
1.7779632721202003,1.067839677125139,1.051308749986702,1.084644349809868,-0.06915277280997856,-0.09176069237346951,-0.04976563990377514
1.7829716193656093,1.0679451302895084,1.0514422033225115,1.084721203223083,-0.06927193260757747,-0.09189769649684365,-0.04987609124850678
1.7879799666110183,1.068049450380542,1.051574649138681,1.08479719198137,-0.06939075498740976,-0.09203416707687495,-0.049986303119666786
1.7929883138564273,1.0681526480070416,1.0517060885953653,1.084872327911773,-0.06950923877040083,-0.09217010565421901,-0.050096272060365266
1.7979966611018363,1.0682547337669475,1.0518365230225415,1.0849466226896518,-0.0696273828364582,-0.09230551379712892,-0.05020599472042875
1.8030050083472453,1.068355718244031,1.0519659539163215,1.0850200878396379,-0.0697451861233489,-0.0924403931003539,-0.0503154678547304
1.8080133555926543,1.068455612004699,1.052094382935272,1.0850927347366317,-0.06986264762562655,-0.09257474518414455,-0.05042468832148472
1.8130217028380635,1.0685544255949118,1.052221811896744,1.08516457460684,-0.06997976639352288,-0.09270857169320834,-0.05053365308064173
1.8180300500834725,1.0686521695372067,1.052348242773213,1.0852356185288403,-0.07009654153200984,-0.09284187429579305,-0.05064235919216742
1.8230383973288815,1.0687488543278316,1.0524736776886354,1.0853058774346893,-0.07021297219962719,-0.09297465468266353,-0.05075080381445929
1.8280467445742905,1.0688444904339816,1.0525981189148177,1.0853753621110502,-0.07032905760747354,-0.09310691456619935,-0.05085898420256996
1.8330550918196995,1.0689390882911378,1.0527215688678053,1.0854440832003567,-0.07044479701826134,-0.09323865567950662,-0.050966897706693715
1.8380634390651085,1.0690326583005094,1.052844030104288,1.0855120512019996,-0.07056018974520128,-0.09336987977548006,-0.0510745417704257
1.8430717863105175,1.0691252108265734,1.05296550531803,1.0855792764735408,-0.07067523515106444,-0.09350058862598587,-0.051181913929120526
1.8480801335559265,1.0692167561947084,1.053085997336318,1.0856457692319446,-0.07078993264715905,-0.093630784021002,-0.051289011808307805
1.8530884808013355,1.0693073046889294,1.0532055091164378,1.0857115395548353,-0.07090428169237839,-0.0937604677677939,-0.051395833122029444
1.8580968280467445,1.0693968665497082,1.053324043742173,1.085776597381773,-0.07101828179222025,-0.09388964169008318,-0.051502375671248046
1.8631051752921535,1.0694854519718906,1.0534416044203327,1.0858409525155428,-0.07113193249781347,-0.09401830762729446,-0.05160863734219845
1.8681135225375627,1.069573071102699,1.0535581944773071,1.085904614623465,-0.07124523340501554,-0.0941464674338306,-0.05171461610481032
1.8731218697829717,1.0696597340398215,1.0536738173556537,1.085967593238717,-0.07135818415345341,-0.09427412297824134,-0.05182031001118759
1.8781302170283807,1.0697454508295878,1.0537884766107122,1.0860298977616671,-0.07147078442558552,-0.09440127614256966,-0.05192571719389605
1.8831385642737897,1.0698302314652282,1.0539021759072527,1.0860915374612237,-0.07158303394584209,-0.09452792882163408,-0.05203083586452095
1.8881469115191987,1.0699140858852085,1.0540149190161596,1.0861525214761898,-0.07169493247970138,-0.09465408292228972,-0.0521356643120896
1.8931552587646077,1.0699970239716516,1.054126709811146,1.0862128588166302,-0.07180647983280153,-0.09477974036285985,-0.052240200901501055
1.8981636060100167,1.0700790555488282,1.0542375522655056,1.086272558365244,-0.07191767585005948,-0.09490490307236144,-0.05234444407203398
1.9031719532554257,1.0701601903817282,1.0543474504488983,1.0863316288787441,-0.07202852041484675,-0.09502957298998638,-0.05244839233586163
1.9081803005008346,1.070240438174703,1.054456408524179,1.086390078989244,-0.07213901344809415,-0.09515375206439813,-0.05255204427648863
1.9131886477462436,1.0703198085701788,1.0545644307442577,1.0864479172056452,-0.07224915490753148,-0.09527744225319168,-0.05265539854740098
1.9181969949916526,1.070398311147439,1.054671521449,1.0865051519150297,-0.07235894478675675,-0.09540064552225402,-0.0527584538704815
1.9232053422370616,1.0704759554214778,1.0547776850621708,1.0865617913840568,-0.07246838311449011,-0.0955233638452313,-0.05286120903461722
1.9282136894824708,1.070552750841912,1.0548829260884136,1.0866178437603569,-0.07257746995379222,-0.09564559920297455,-0.052963662894285335
1.9332220367278798,1.0706287067919655,1.054987249110272,1.086673317073929,-0.07268620540121873,-0.0957673535829926,-0.05306581436814639
1.9382303839732888,1.0707038325875102,1.055090658785254,1.0867282192385368,-0.07279458958610263,-0.09588862897893335,-0.05316766243764448
1.9432387312186978,1.0707781374761698,1.0551931598429352,1.0867825580531032,-0.0729026226696945,-0.09600942739005092,-0.05326920614561459
1.9482470784641068,1.0708516306364808,1.0552947570821078,1.0868363412031026,-0.07301030484453719,-0.0961297508207295,-0.05337044459493967
1.9532554257095158,1.0709243211771111,1.0553954553679683,1.0868895762619508,-0.07311763633363455,-0.09624960128003579,-0.05347137694722903
1.9582637729549248,1.070996218136137,1.0554952596293516,1.0869422706923935,-0.07322461738972663,-0.09636898078117895,-0.05357200242148963
1.9632721202003338,1.0710673304803677,1.055594174856007,1.086994431847885,-0.07333124829460758,-0.0964878913411269,-0.05367232029280444
1.9682804674457428,1.0711376671047284,1.0556922060959173,1.0870460669739692,-0.07343752935840087,-0.09660633498010185,-0.05377232989104641
1.9732888146911518,1.07120723683169,1.0557893584526628,1.0870971832096503,-0.07354346091884167,-0.09672431372120371,-0.0538720305996776
1.9782971619365608,1.071276048410749,1.0558856370828293,1.0871477875887587,-0.0736490433406658,-0.09684182958998377,-0.053971421854427604
1.98330550918197,1.0713441105179553,1.0559810471934596,1.0871978870413126,-0.07375427701481385,-0.09695888461401836,-0.0540705031420714
1.988313856427379,1.0714114317554857,1.056075594039551,1.08724748839487,-0.07385916235788414,-0.09707548082251805,-0.054169273999285394
1.993322203672788,1.0714780206512624,1.056169282921594,1.087296598375874,-0.07396369981140793,-0.09719162024597239,-0.05426773401136842
1.998330550918197,1.0715438856586124,1.0562621191831592,1.0873452236109908,-0.07406788984127388,-0.09730730491575201,-0.054365882811133304
2.003338898163606,1.0716090351559726,1.056354108208527,1.0873933706284409,-0.0741717329370104,-0.09742253686378177,-0.05446372007772027
2.008347245409015,1.0716734774466323,1.0564452554203623,1.0874410458593173,-0.07427522961126698,-0.09753731812215705,-0.05456124553549557
2.013355592654424,1.0717372207585147,1.0565355662774318,1.0874882556388994,-0.07437838039911782,-0.09765165072283821,-0.054658458952872024
2.018363939899833,1.0718002732439975,1.0566250462723694,1.087535006207955,-0.07448118585752894,-0.09776553669730248,-0.05475536014128579
2.023372287145242,1.0718626429797686,1.0567137009294816,1.0875813037140323,-0.07458364656474004,-0.09787897807623835,-0.05485194895405954
2.028380634390651,1.0719243379667185,1.0568015358026013,1.0876271542127445,-0.07468576311968889,-0.09799197688924721,-0.05494822528537924
2.03338898163606,1.0719853661298633,1.056888556472981,1.0876725636690403,-0.07478753614141453,-0.09810453516448092,-0.055044189069185734
2.038397328881469,1.0720457353183048,1.0569747685472353,1.0877175379584687,-0.07488896626862385,-0.09821665492850684,-0.05513984027827945
2.043405676126878,1.0721054533052192,1.0570601776553217,1.0877620828684276,-0.07499005415898097,-0.09832833820581754,-0.05523517892314089
2.048414023372287,1.0721645277878746,1.0571447894485675,1.0878062040994059,-0.07509080048864547,-0.09843958701875266,-0.0553302050510851
2.053422370617696,1.0722229663876832,1.0572286095977408,1.087849907266212,-0.07519120595179629,-0.09855040338712229,-0.055424918745217155
2.058430717863105,1.0722807766502738,1.057311643791161,1.0878931978991924,-0.07529127126000645,-0.09866078932797961,-0.055519320123494253
2.0634390651085144,1.0723379660455996,1.057393897732855,1.0879360814454364,-0.07539099714186648,-0.09877074685542198,-0.05561340933781622
2.0684474123539234,1.0723945419680647,1.0574753771407541,1.0879785632699732,-0.0754903843423449,-0.09888027798030663,-0.05570718657305207
2.0734557595993324,1.0724505117366812,1.0575560877449333,1.0880206486569524,-0.07558943362238324,-0.09898938470999497,-0.05580065204615181
2.0784641068447414,1.0725058825952445,1.0576360352858916,1.0880623428108163,-0.0756881457584413,-0.0990980690482246,-0.055893806005350655
